ID,NAME,DESCRIPTION,MODEL_TYPE,CATEGORY,CODE,DEFAULT_ATTRIBUTE, IS_TEMPLATE, TEMPLATE_ID,STATUS,DATASET_PACKAGE_ID,URI
432504,US.OIL.EIA.M_EPLLBAN_SKR_R20_MBBL_M,Midwest (PADD 2) Refinery Stocks of Normal Butane Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.M_EPLLBAN_SKR_R20_MBBL_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.M_EPLLBAN_SKR_R20_MBBL_M
432505,US.OIL.EIA.M_EPLLBAN_SKR_R30_MBBL_A,Gulf Coast (PADD 3) Refinery Stocks of Normal Butane Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.M_EPLLBAN_SKR_R30_MBBL_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.M_EPLLBAN_SKR_R30_MBBL_A
432506,US.OIL.EIA.M_EPLLBAN_SKR_R30_MBBL_M,Gulf Coast (PADD 3) Refinery Stocks of Normal Butane Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.M_EPLLBAN_SKR_R30_MBBL_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.M_EPLLBAN_SKR_R30_MBBL_M
432507,US.OIL.EIA.M_EPLLBAN_SKR_R40_MBBL_A,Rocky Mountain (PADD 4) Refinery Stocks of Normal Butane Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.M_EPLLBAN_SKR_R40_MBBL_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.M_EPLLBAN_SKR_R40_MBBL_A
432508,US.OIL.EIA.M_EPLLBAN_SKR_R40_MBBL_M,Rocky Mountain (PADD 4) Refinery Stocks of Normal Butane Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.M_EPLLBAN_SKR_R40_MBBL_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.M_EPLLBAN_SKR_R40_MBBL_M
432509,US.OIL.EIA.M_EPLLBAN_SKR_R50_MBBL_A,West Coast (PADD 5) Refinery Stocks of Normal Butane Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.M_EPLLBAN_SKR_R50_MBBL_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.M_EPLLBAN_SKR_R50_MBBL_A
432510,US.OIL.EIA.M_EPLLBAN_SKR_R50_MBBL_M,West Coast (PADD 5) Refinery Stocks of Normal Butane Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.M_EPLLBAN_SKR_R50_MBBL_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.M_EPLLBAN_SKR_R50_MBBL_M
432511,US.OIL.EIA.M_EPLLBYI_SKR_NUS_MBBL_A,U.S. Refinery Stocks of Isobutylene Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.M_EPLLBYI_SKR_NUS_MBBL_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.M_EPLLBYI_SKR_NUS_MBBL_A
432512,US.OIL.EIA.M_EPLLBYI_SKR_NUS_MBBL_M,U.S. Refinery Stocks of Isobutylene Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.M_EPLLBYI_SKR_NUS_MBBL_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.M_EPLLBYI_SKR_NUS_MBBL_M
432513,US.OIL.EIA.M_EPLLBYI_SKR_R10_MBBL_A,East Coast (PADD 1) Refinery Stocks of Isobutylene Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.M_EPLLBYI_SKR_R10_MBBL_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.M_EPLLBYI_SKR_R10_MBBL_A
432514,US.OIL.EIA.M_EPLLBYI_SKR_R10_MBBL_M,East Coast (PADD 1) Refinery Stocks of Isobutylene Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.M_EPLLBYI_SKR_R10_MBBL_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.M_EPLLBYI_SKR_R10_MBBL_M
432515,US.OIL.EIA.M_EPLLBYI_SKR_R20_MBBL_A,Midwest (PADD 2) Refinery Stocks of Isobutylene Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.M_EPLLBYI_SKR_R20_MBBL_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.M_EPLLBYI_SKR_R20_MBBL_A
432516,US.OIL.EIA.M_EPLLBYI_SKR_R20_MBBL_M,Midwest (PADD 2) Refinery Stocks of Isobutylene Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.M_EPLLBYI_SKR_R20_MBBL_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.M_EPLLBYI_SKR_R20_MBBL_M
432517,US.OIL.EIA.M_EPLLBYI_SKR_R30_MBBL_M,Gulf Coast (PADD 3) Refinery Stocks of Isobutylene Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.M_EPLLBYI_SKR_R30_MBBL_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.M_EPLLBYI_SKR_R30_MBBL_M
432518,US.OIL.EIA.M_EPLLBYI_SKR_R40_MBBL_M,Rocky Mountain (PADD 4) Refinery Stocks of Isobutylene Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.M_EPLLBYI_SKR_R40_MBBL_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.M_EPLLBYI_SKR_R40_MBBL_M
432519,US.OIL.EIA.M_EPLLBYI_SKR_R50_MBBL_M,West Coast (PADD 5) Refinery Stocks of Isobutylene Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.M_EPLLBYI_SKR_R50_MBBL_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.M_EPLLBYI_SKR_R50_MBBL_M
432520,US.OIL.EIA.M_EPLLBYN_SKR_NUS_MBBL_A,U.S. Refinery Stocks of Butylene Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.M_EPLLBYN_SKR_NUS_MBBL_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.M_EPLLBYN_SKR_NUS_MBBL_A
432521,US.OIL.EIA.M_EPLLBYN_SKR_NUS_MBBL_M,U.S. Refinery Stocks of Butylene Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.M_EPLLBYN_SKR_NUS_MBBL_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.M_EPLLBYN_SKR_NUS_MBBL_M
432522,US.OIL.EIA.M_EPLLBYN_SKR_R10_MBBL_A,East Coast (PADD 1) Refinery Stocks of Butylene Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.M_EPLLBYN_SKR_R10_MBBL_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.M_EPLLBYN_SKR_R10_MBBL_A
432523,US.OIL.EIA.M_EPLLBYN_SKR_R10_MBBL_M,East Coast (PADD 1) Refinery Stocks of Butylene Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.M_EPLLBYN_SKR_R10_MBBL_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.M_EPLLBYN_SKR_R10_MBBL_M
432524,US.OIL.EIA.M_EPLLBYN_SKR_R20_MBBL_A,Midwest (PADD 2) Refinery Stocks of Butylene Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.M_EPLLBYN_SKR_R20_MBBL_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.M_EPLLBYN_SKR_R20_MBBL_A
432525,US.OIL.EIA.M_EPLLBYN_SKR_R20_MBBL_M,Midwest (PADD 2) Refinery Stocks of Butylene Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.M_EPLLBYN_SKR_R20_MBBL_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.M_EPLLBYN_SKR_R20_MBBL_M
432526,US.OIL.EIA.M_EPLLBYN_SKR_R30_MBBL_A,Gulf Coast (PADD 3) Refinery Stocks of Butylene Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.M_EPLLBYN_SKR_R30_MBBL_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.M_EPLLBYN_SKR_R30_MBBL_A
432527,US.OIL.EIA.M_EPLLBYN_SKR_R30_MBBL_M,Gulf Coast (PADD 3) Refinery Stocks of Butylene Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.M_EPLLBYN_SKR_R30_MBBL_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.M_EPLLBYN_SKR_R30_MBBL_M
432528,US.OIL.EIA.M_EPLLBYN_SKR_R40_MBBL_A,Rocky Mountain (PADD 4) Refinery Stocks of Butylene Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.M_EPLLBYN_SKR_R40_MBBL_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.M_EPLLBYN_SKR_R40_MBBL_A
432529,US.OIL.EIA.M_EPLLBYN_SKR_R40_MBBL_M,Rocky Mountain (PADD 4) Refinery Stocks of Butylene Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.M_EPLLBYN_SKR_R40_MBBL_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.M_EPLLBYN_SKR_R40_MBBL_M
432530,US.OIL.EIA.M_EPLLBYN_SKR_R50_MBBL_A,West Coast (PADD 5) Refinery Stocks of Butylene Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.M_EPLLBYN_SKR_R50_MBBL_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.M_EPLLBYN_SKR_R50_MBBL_A
432531,US.OIL.EIA.M_EPLLBYN_SKR_R50_MBBL_M,West Coast (PADD 5) Refinery Stocks of Butylene Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.M_EPLLBYN_SKR_R50_MBBL_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.M_EPLLBYN_SKR_R50_MBBL_M
432532,US.OIL.EIA.M_EPPRX_SKR_R2B_MBBL_M,"Refining District Minnesota-Wisconsin-North Dakota-South Dakota Residual Fuel Oil, Less than 0.31% Sulfur Stocks at Refineries Monthly - Thousand Barrels",407,EIA_RFST,US.OIL.EIA.M_EPPRX_SKR_R2B_MBBL_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.M_EPPRX_SKR_R2B_MBBL_M
432533,US.OIL.EIA.METRS2A1_A,Refining District Indiana-Illinois-Kentucky Ethane-Ethylene Stocks at Refineries Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.METRS2A1_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.METRS2A1_A
432534,US.OIL.EIA.METRS2A1_M,Refining District Indiana-Illinois-Kentucky Ethane-Ethylene Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.METRS2A1_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.METRS2A1_M
432535,US.OIL.EIA.METRS2C1_A,Refining District Oklahoma-Kansas-Missouri Ethane-Ethylene Stocks at Refineries Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.METRS2C1_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.METRS2C1_A
432536,US.OIL.EIA.METRS2C1_M,Refining District Oklahoma-Kansas-Missouri Ethane-Ethylene Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.METRS2C1_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.METRS2C1_M
432537,US.OIL.EIA.METRS3A1_A,Refining District Texas Inland Ethane-Ethylene Stocks at Refineries Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.METRS3A1_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.METRS3A1_A
432538,US.OIL.EIA.METRS3A1_M,Refining District Texas Inland Ethane-Ethylene Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.METRS3A1_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.METRS3A1_M
432539,US.OIL.EIA.METRS3B1_A,Refining District Texas Gulf Coast Ethane-Ethylene Stocks at Refineries Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.METRS3B1_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.METRS3B1_A
432540,US.OIL.EIA.METRS3B1_M,Refining District Texas Gulf Coast Ethane-Ethylene Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.METRS3B1_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.METRS3B1_M
432541,US.OIL.EIA.METRSP21_A,Midwest (PADD 2) Ethane-Ethylene Stocks at Refineries Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.METRSP21_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.METRSP21_A
432542,US.OIL.EIA.METRSP21_M,Midwest (PADD 2) Ethane-Ethylene Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.METRSP21_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.METRSP21_M
432543,US.OIL.EIA.METRSP31_A,Gulf Coast (PADD 3) Ethane-Ethylene Stocks at Refineries Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.METRSP31_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.METRSP31_A
432544,US.OIL.EIA.METRSP31_M,Gulf Coast (PADD 3) Ethane-Ethylene Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.METRSP31_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.METRSP31_M
432545,US.OIL.EIA.METRSP51_M,West Coast (PADD 5) Ethane-Ethylene Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.METRSP51_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.METRSP51_M
432546,US.OIL.EIA.METRS_R10_1_M,East Coast (PADD 1) Ethane-Ethylene Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.METRS_R10_1_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.METRS_R10_1_M
432547,US.OIL.EIA.METRS_REC_1_M,Refining District East Coast Ethane-Ethylene Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.METRS_REC_1_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.METRS_REC_1_M
432548,US.OIL.EIA.METRSUS1_A,U.S. Ethane-Ethylene Stocks at Refineries Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.METRSUS1_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.METRSUS1_A
432549,US.OIL.EIA.METRSUS1_M,U.S. Ethane-Ethylene Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.METRSUS1_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.METRSUS1_M
432550,US.OIL.EIA.MFERS2A1_A,Refining District Indiana-Illinois-Kentucky Fuel Ethanol Stocks at Refineries Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MFERS2A1_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MFERS2A1_A
432551,US.OIL.EIA.MFERS2A1_M,Refining District Indiana-Illinois-Kentucky Fuel Ethanol Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MFERS2A1_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MFERS2A1_M
432552,US.OIL.EIA.MFERS2B1_A,Refining District Minnesota-Wisconsin-North Dakota-South Dakota Fuel Ethanol Stocks at Refineries Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MFERS2B1_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MFERS2B1_A
432553,US.OIL.EIA.MFERS2B1_M,Refining District Minnesota-Wisconsin-North Dakota-South Dakota Fuel Ethanol Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MFERS2B1_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MFERS2B1_M
432554,US.OIL.EIA.MFERS2C1_A,Refining District Oklahoma-Kansas-Missouri Fuel Ethanol Stocks at Refineries Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MFERS2C1_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MFERS2C1_A
432555,US.OIL.EIA.MFERS2C1_M,Refining District Oklahoma-Kansas-Missouri Fuel Ethanol Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MFERS2C1_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MFERS2C1_M
432556,US.OIL.EIA.MFERS3A1_A,Refining District Texas Inland Fuel Ethanol Stocks at Refineries Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MFERS3A1_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MFERS3A1_A
432557,US.OIL.EIA.MFERS3A1_M,Refining District Texas Inland Fuel Ethanol Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MFERS3A1_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MFERS3A1_M
432558,US.OIL.EIA.MFERS3B1_A,Refining District Texas Gulf Coast Fuel Ethanol Stocks at Refineries Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MFERS3B1_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MFERS3B1_A
432559,US.OIL.EIA.MFERS3B1_M,Refining District Texas Gulf Coast Fuel Ethanol Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MFERS3B1_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MFERS3B1_M
432560,US.OIL.EIA.MFERS3C1_A,Refining District Louisiana Gulf Coast Fuel Ethanol Stocks at Refineries Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MFERS3C1_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MFERS3C1_A
432561,US.OIL.EIA.MFERS3C1_M,Refining District Louisiana Gulf Coast Fuel Ethanol Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MFERS3C1_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MFERS3C1_M
432562,US.OIL.EIA.MFERS3E1_A,Refining District New Mexico Fuel Ethanol Stocks at Refineries Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MFERS3E1_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MFERS3E1_A
432563,US.OIL.EIA.MFERS3E1_M,Refining District New Mexico Fuel Ethanol Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MFERS3E1_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MFERS3E1_M
432564,US.OIL.EIA.MFERSEE1_A,Refining District East Coast Fuel Ethanol Stocks at Refineries Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MFERSEE1_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MFERSEE1_A
432565,US.OIL.EIA.MFERSEE1_M,Refining District East Coast Fuel Ethanol Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MFERSEE1_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MFERSEE1_M
432566,US.OIL.EIA.MFERSP11_A,East Coast (PADD 1) Fuel Ethanol Stocks at Refineries Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MFERSP11_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MFERSP11_A
432567,US.OIL.EIA.MFERSP11_M,East Coast (PADD 1) Fuel Ethanol Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MFERSP11_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MFERSP11_M
432568,US.OIL.EIA.MFERSP21_A,Midwest (PADD 2) Fuel Ethanol Stocks at Refineries Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MFERSP21_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MFERSP21_A
432569,US.OIL.EIA.MFERSP21_M,Midwest (PADD 2) Fuel Ethanol Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MFERSP21_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MFERSP21_M
432570,US.OIL.EIA.MFERSP31_A,Gulf Coast (PADD 3) Fuel Ethanol Stocks at Refineries Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MFERSP31_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MFERSP31_A
432571,US.OIL.EIA.MFERSP31_M,Gulf Coast (PADD 3) Fuel Ethanol Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MFERSP31_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MFERSP31_M
432572,US.OIL.EIA.MFERSP41_A,Rocky Mountain (PADD 4) Fuel Ethanol Stocks at Refineries Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MFERSP41_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MFERSP41_A
432573,US.OIL.EIA.MFERSP41_M,Rocky Mountain (PADD 4) Fuel Ethanol Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MFERSP41_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MFERSP41_M
432574,US.OIL.EIA.MFERSP51_A,West Coast (PADD 5) Fuel Ethanol Stocks at Refineries Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MFERSP51_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MFERSP51_A
432575,US.OIL.EIA.MFERSP51_M,West Coast (PADD 5) Fuel Ethanol Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MFERSP51_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MFERSP51_M
432576,US.OIL.EIA.MFERSUS1_A,U.S. Fuel Ethanol Stocks at Refineries Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MFERSUS1_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MFERSUS1_A
432577,US.OIL.EIA.MFERSUS1_M,U.S. Fuel Ethanol Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MFERSUS1_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MFERSUS1_M
432578,US.OIL.EIA.MG1RS_NUS_1_A,U.S. Reformulated Motor Gasoline with Fuel Alcohol Stocks at Refineries Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MG1RS_NUS_1_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MG1RS_NUS_1_A
432579,US.OIL.EIA.MG1RS_NUS_1_M,U.S. Reformulated Motor Gasoline with Fuel Alcohol Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MG1RS_NUS_1_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MG1RS_NUS_1_M
432580,US.OIL.EIA.MG1RS_R50_1_A,West Coast (PADD 5) Reformulated Motor Gasoline with Fuel Alcohol Stocks at Refineries Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MG1RS_R50_1_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MG1RS_R50_1_A
432581,US.OIL.EIA.MG1RS_R50_1_M,West Coast (PADD 5) Reformulated Motor Gasoline with Fuel Alcohol Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MG1RS_R50_1_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MG1RS_R50_1_M
432582,US.OIL.EIA.MG4RS_NUS_1_A,U.S. Conventional Motor Gasoline Stocks at Refineries Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MG4RS_NUS_1_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MG4RS_NUS_1_A
432583,US.OIL.EIA.MG4RS_NUS_1_M,U.S. Conventional Motor Gasoline Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MG4RS_NUS_1_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MG4RS_NUS_1_M
432584,US.OIL.EIA.MG4RS_R10_1_A,East Coast (PADD 1) Conventional Motor Gasoline Stocks at Refineries Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MG4RS_R10_1_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MG4RS_R10_1_A
432585,US.OIL.EIA.MG4RS_R10_1_M,East Coast (PADD 1) Conventional Motor Gasoline Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MG4RS_R10_1_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MG4RS_R10_1_M
432586,US.OIL.EIA.MG4RS_R20_1_A,Midwest (PADD 2) Conventional Motor Gasoline Stocks at Refineries Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MG4RS_R20_1_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MG4RS_R20_1_A
432587,US.OIL.EIA.MG4RS_R20_1_M,Midwest (PADD 2) Conventional Motor Gasoline Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MG4RS_R20_1_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MG4RS_R20_1_M
432588,US.OIL.EIA.MG4RS_R2A_1_A,Refining District Indiana-Illinois-Kentucky Conventional Motor Gasoline Stocks at Refineries Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MG4RS_R2A_1_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MG4RS_R2A_1_A
432589,US.OIL.EIA.MG4RS_R2A_1_M,Refining District Indiana-Illinois-Kentucky Conventional Motor Gasoline Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MG4RS_R2A_1_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MG4RS_R2A_1_M
432590,US.OIL.EIA.MG4RS_R2B_1_A,Refining District Minnesota-Wisconsin-North Dakota-South Dakota Conventional Motor Gasoline Stocks at Refineries Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MG4RS_R2B_1_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MG4RS_R2B_1_A
432591,US.OIL.EIA.MG4RS_R2B_1_M,Refining District Minnesota-Wisconsin-North Dakota-South Dakota Conventional Motor Gasoline Stocks at Refineries Monthly - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MG4RS_R2B_1_M,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MG4RS_R2B_1_M
432592,US.OIL.EIA.MG4RS_R2C_1_A,Refining District Oklahoma-Kansas-Missouri Conventional Motor Gasoline Stocks at Refineries Annual - Thousand Barrels,407,EIA_RFST,US.OIL.EIA.MG4RS_R2C_1_A,VOL,0,2312,0,0,model://EIA_RFST/US.OIL.EIA.MG4RS_R2C_1_A
