Date,value,Model Code,Model check code
2016-12-01,51.38,model://EIA_LCICO_CS/US.OIL.EIA.I47799000008_M/PRICE/ALL,I47799000008.M
2017-01-01,51.41,model://EIA_LCICO_CS/US.OIL.EIA.I47799000008_M/PRICE/ALL,I47799000008.M
2017-02-01,53.95,model://EIA_LCICO_CS/US.OIL.EIA.I47799000008_M/PRICE/ALL,I47799000008.M
2017-03-01,51.23,model://EIA_LCICO_CS/US.OIL.EIA.I47799000008_M/PRICE/ALL,I47799000008.M
2017-04-01,51.78,model://EIA_LCICO_CS/US.OIL.EIA.I47799000008_M/PRICE/ALL,I47799000008.M
2017-05-01,51.28,model://EIA_LCICO_CS/US.OIL.EIA.I47799000008_M/PRICE/ALL,I47799000008.M
2017-06-01,50.19,model://EIA_LCICO_CS/US.OIL.EIA.I47799000008_M/PRICE/ALL,I47799000008.M
2017-07-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I47799000008_M/PRICE/ALL,I47799000008.M
2017-08-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I47799000008_M/PRICE/ALL,I47799000008.M
2017-09-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I47799000008_M/PRICE/ALL,I47799000008.M
2017-10-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I47799000008_M/PRICE/ALL,I47799000008.M
2017-11-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I47799000008_M/PRICE/ALL,I47799000008.M
2017-12-01,66.3,model://EIA_LCICO_CS/US.OIL.EIA.I47799000008_M/PRICE/ALL,I47799000008.M
2018-01-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I47799000008_M/PRICE/ALL,I47799000008.M
2018-02-01,66.71,model://EIA_LCICO_CS/US.OIL.EIA.I47799000008_M/PRICE/ALL,I47799000008.M
2018-03-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I47799000008_M/PRICE/ALL,I47799000008.M
2018-04-01,69.08,model://EIA_LCICO_CS/US.OIL.EIA.I47799000008_M/PRICE/ALL,I47799000008.M
2009-01-01,59.72,model://EIA_LCICO_CS/US.OIL.EIA.I47799000008_A/PRICE/ALL,I47799000008.A
2010-01-01,81.14,model://EIA_LCICO_CS/US.OIL.EIA.I47799000008_A/PRICE/ALL,I47799000008.A
2011-01-01,110.77,model://EIA_LCICO_CS/US.OIL.EIA.I47799000008_A/PRICE/ALL,I47799000008.A
2012-01-01,110.03,model://EIA_LCICO_CS/US.OIL.EIA.I47799000008_A/PRICE/ALL,I47799000008.A
2013-01-01,107.0,model://EIA_LCICO_CS/US.OIL.EIA.I47799000008_A/PRICE/ALL,I47799000008.A
2014-01-01,96.68,model://EIA_LCICO_CS/US.OIL.EIA.I47799000008_A/PRICE/ALL,I47799000008.A
2015-01-01,52.83,model://EIA_LCICO_CS/US.OIL.EIA.I47799000008_A/PRICE/ALL,I47799000008.A
2016-01-01,45.62,model://EIA_LCICO_CS/US.OIL.EIA.I47799000008_A/PRICE/ALL,I47799000008.A
2017-01-01,52.68,model://EIA_LCICO_CS/US.OIL.EIA.I47799000008_A/PRICE/ALL,I47799000008.A
2009-01-01,47.96,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2009-02-01,46.44,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2009-03-01,54.48,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2009-04-01,64.14,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2009-05-01,62.03,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2009-06-01,67.26,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2009-07-01,72.32,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2009-08-01,74.37,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2009-09-01,71.8,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2009-10-01,77.29,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2009-11-01,79.79,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2009-12-01,77.6,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2010-01-01,78.33,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2010-02-01,80.31,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2010-03-01,83.68,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2010-04-01,87.34,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2010-05-01,78.01,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2010-06-01,78.18,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2010-07-01,80.84,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2010-08-01,79.29,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2010-09-01,81.58,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2010-10-01,86.24,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2010-11-01,90.07,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2010-12-01,95.36,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2011-01-01,102.32,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2011-02-01,110.63,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2011-03-01,117.54,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2011-04-01,126.74,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2011-05-01,119.05,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2011-06-01,121.15,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2011-07-01,121.5,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2011-08-01,113.68,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2011-09-01,117.95,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2011-10-01,115.72,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2011-11-01,119.51,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2011-12-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2012-01-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2012-02-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2012-03-01,130.49,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2012-04-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2012-05-01,114.75,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2012-06-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2012-07-01,106.63,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2012-08-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2012-09-01,117.36,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_M/PRICE/ALL,I42144000008.M
2009-01-01,68.26,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_A/PRICE/ALL,I42144000008.A
2010-01-01,84.44,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_A/PRICE/ALL,I42144000008.A
2011-01-01,117.02,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_A/PRICE/ALL,I42144000008.A
2012-01-01,116.48,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_A/PRICE/ALL,I42144000008.A
2013-01-01,112.47,model://EIA_LCICO_CS/US.OIL.EIA.I42144000008_A/PRICE/ALL,I42144000008.A
2009-01-01,43.58,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2009-02-01,42.61,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2009-03-01,49.14,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2009-04-01,58.46,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2009-05-01,62.08,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2009-06-01,66.59,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2009-07-01,67.52,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2009-08-01,69.51,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2009-09-01,71.71,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2009-10-01,75.73,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2009-11-01,74.43,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2009-12-01,77.05,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2010-01-01,75.46,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2010-02-01,78.31,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2010-03-01,79.03,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2010-04-01,78.36,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2010-05-01,73.65,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2010-06-01,73.34,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2010-07-01,73.76,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2010-08-01,76.69,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2010-09-01,76.06,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2010-10-01,81.2,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2010-11-01,84.35,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2010-12-01,92.01,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2011-01-01,102.25,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2011-02-01,98.56,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2011-03-01,106.81,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2011-04-01,112.4,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2011-05-01,108.48,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2011-06-01,106.64,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2011-07-01,109.84,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2011-08-01,106.94,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2011-09-01,106.0,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2011-10-01,104.69,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2011-11-01,109.43,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2011-12-01,104.68,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2012-01-01,113.13,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2012-02-01,113.2,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2012-03-01,115.53,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2012-04-01,118.56,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2012-05-01,108.94,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2012-06-01,95.96,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2012-07-01,97.96,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2012-08-01,105.05,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2012-09-01,105.67,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2012-10-01,104.51,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2012-11-01,103.82,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2012-12-01,103.39,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2013-01-01,105.05,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2013-02-01,107.04,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2013-03-01,107.92,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2013-04-01,101.56,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2013-05-01,99.31,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2013-06-01,99.25,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2013-07-01,100.5,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2013-08-01,103.06,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2013-09-01,105.37,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2013-10-01,102.25,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2013-11-01,98.41,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2013-12-01,95.53,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2014-01-01,96.74,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2014-02-01,98.18,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2014-03-01,100.65,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2014-04-01,100.42,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2014-05-01,100.45,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2014-06-01,101.06,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2014-07-01,101.97,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2014-08-01,100.68,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2014-09-01,94.12,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2014-10-01,90.49,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2014-11-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2014-12-01,73.33,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2015-01-01,66.83,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2015-02-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2015-03-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2015-04-01,49.93,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2015-05-01,55.3,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2015-06-01,56.75,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2015-07-01,54.12,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2015-08-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2015-09-01,46.17,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2015-10-01,41.74,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2015-11-01,38.67,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2015-12-01,35.18,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2016-01-01,30.55,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2016-02-01,29.27,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2016-03-01,35.16,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2016-04-01,34.37,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2016-05-01,43.44,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2016-06-01,43.6,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2016-07-01,43.78,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2016-08-01,41.98,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2016-09-01,42.47,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2016-10-01,44.37,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2016-11-01,43.11,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2016-12-01,47.72,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2017-01-01,48.34,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2017-02-01,50.16,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2017-03-01,48.28,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2017-04-01,47.51,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2017-05-01,46.06,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2017-06-01,45.87,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2017-07-01,47.3,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2017-08-01,49.83,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2017-09-01,51.27,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2017-10-01,53.1,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2017-11-01,58.61,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2017-12-01,60.05,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2018-01-01,64.01,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2018-02-01,60.97,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2018-03-01,61.65,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2018-04-01,64.77,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2018-05-01,68.7,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_M/PRICE/ALL,I36100000008.M
2009-01-01,64.38,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_A/PRICE/ALL,I36100000008.A
2010-01-01,77.96,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_A/PRICE/ALL,I36100000008.A
2011-01-01,106.67,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_A/PRICE/ALL,I36100000008.A
2012-01-01,106.93,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_A/PRICE/ALL,I36100000008.A
2013-01-01,102.7,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_A/PRICE/ALL,I36100000008.A
2014-01-01,96.95,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_A/PRICE/ALL,I36100000008.A
2015-01-01,49.5,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_A/PRICE/ALL,I36100000008.A
2016-01-01,39.9,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_A/PRICE/ALL,I36100000008.A
2017-01-01,50.73,model://EIA_LCICO_CS/US.OIL.EIA.I36100000008_A/PRICE/ALL,I36100000008.A
2009-01-01,28.28,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2009-02-01,32.32,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2009-03-01,41.8,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2009-04-01,46.34,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2009-05-01,56.99,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2009-06-01,62.8,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2009-07-01,62.14,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2009-08-01,64.98,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2009-09-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2009-10-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2009-11-01,71.34,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2009-12-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2010-01-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2010-02-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2010-03-01,76.56,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2010-04-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2010-05-01,65.16,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2010-06-01,66.6,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2010-07-01,70.87,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2010-08-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2010-09-01,68.79,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2010-10-01,76.09,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2010-11-01,78.27,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2010-12-01,83.5,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2011-01-01,82.99,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2011-02-01,86.62,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2011-03-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2011-04-01,111.03,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2011-05-01,105.63,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2011-06-01,98.74,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2011-07-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2011-08-01,90.74,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2011-09-01,94.78,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2011-10-01,103.66,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2011-11-01,112.89,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
