PET.IVE3740008.M,,PET.IVE3740008.A,,PET.IVE2210008.M,,PET.IVE2210008.A,,PET.IUK4990008.M,,PET.IUK4990008.A,,PET.ISA6990008.M,,PET.ISA6990008.A,,PET.ISA4990008.M,,PET.ISA4990008.A,,PET.INI1500008.M,,PET.INI1500008.A,,PET.INI1410008.M,,PET.INI1410008.A,,PET.IMX2830008.M,,PET.IMX2830008.A,,PET.IMX2810008.M,,PET.IMX2810008.A,,PET.IGB0650008.M,,PET.IGB0650008.A,,PET.IEC0500008.M,,PET.IEC0500008.A,,PET.ICA2440008.M,,PET.ICA2440008.A,,PET.ICA2410008.M,,PET.ICA2410008.A,,PET.IAO0300008.M,,PET.IAO0300008.A,,PET.I61339000008.M,,PET.I61339000008.A,,PET.I47799000008.M,,PET.I47799000008.A,,PET.I42144000008.M,,PET.I42144000008.A,,PET.I36100000008.M,,PET.I36100000008.A,,PET.I25499000008.M,,PET.I25499000008.A,,PET.I19263000008.M,,PET.I19263000008.A,,PET.I17628000008.M,,PET.I17628000008.A,,PET.I11025000008.M,,PET.I11025000008.A,
,,,,,,,,1994-11-01,17.19,,,2004-04-01,32.54,,,2004-04-01,34.49,,,1998-09-01,14.57,,,,,,,,,,,2004-04-01,29.21,,,,,,,2004-04-01,Null,,,2004-04-01,27.91,,,2003-08-01,24.51,,,1995-01-01,16.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1994-10-01,17.25,,,2004-03-01,32.74,,,2004-03-01,33.73,,,1998-08-01,13.47,,,,,,,,,,,2004-03-01,27.88,,,,,,,2004-03-01,Null,,,2004-03-01,28.25,,,2003-07-01,Null,,,1994-12-01,16.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1994-09-01,17.04,,,2004-02-01,31.3,,,2004-02-01,33.52,,,1998-07-01,Null,,,,,,,,,,,2004-02-01,26.06,,,,,,,2004-02-01,32.62,,,2004-02-01,27.96,,,2003-06-01,Null,,,1994-11-01,16.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1994-08-01,17.59,,,2004-01-01,30.98,,,2004-01-01,32.42,,,1998-06-01,13.42,,,,,,,,,,,2004-01-01,26.89,,,,,,,2004-01-01,31.35,,,2004-01-01,27.32,,,2003-05-01,23.57,,,1994-10-01,16.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1994-07-01,17.95,,,2003-12-01,30.22,,,2003-12-01,30.87,,,1998-05-01,15.07,,,,,,,,,,,2003-12-01,25.44,,,,,,,2003-12-01,Null,,,2003-12-01,24.41,,,2003-04-01,23.3,,,1994-09-01,16.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1994-06-01,17.63,,,2003-11-01,28.83,,,2003-11-01,29.92,,,1998-04-01,15.13,,,,,,,,,,,2003-11-01,24.86,,,,,,,2003-11-01,27.2,,,2003-11-01,22.55,,,2003-03-01,27.24,,,1994-08-01,16.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1994-05-01,16.41,,,2003-10-01,27.99,,,2003-10-01,28.5,,,1998-03-01,14.37,,,,,,,,,,,2003-10-01,24.37,,,,,,,2003-10-01,27.69,,,2003-10-01,24.32,,,2003-02-01,26.86,,,1994-07-01,17.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1994-04-01,15.01,,,2003-09-01,25.86,,,2003-09-01,26.15,,,1998-02-01,16.84,,,,,,,,,,,2003-09-01,22.88,,,,,,,2003-09-01,25.87,,,2003-09-01,24.14,,,2003-01-01,25.37,,,1994-06-01,17.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1994-03-01,14.82,,,2003-08-01,26.46,,,2003-08-01,27.74,,,1998-01-01,Null,,,,,,,,,,,2003-08-01,25.91,,,,,,,2003-08-01,28.74,,,2003-08-01,25.97,,,2002-12-01,21.94,,,1994-05-01,16.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1994-02-01,Null,,,2003-07-01,27.03,,,2003-07-01,28.2,,,1997-12-01,Null,,,,,,,,,,,2003-07-01,25.64,,,,,,,2003-07-01,29.07,,,2003-07-01,25.35,,,2002-11-01,20.24,,,1994-04-01,15.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1994-01-01,14.98,,,2003-06-01,27.91,,,2003-06-01,28.58,,,1997-11-01,Null,,,,,,,,,,,2003-06-01,24.4,,,,,,,2003-06-01,28.38,,,2003-06-01,25.42,,,2002-10-01,21.85,,,1994-03-01,14.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1993-12-01,15.03,,,2003-05-01,25.64,,,2003-05-01,25.81,,,1997-10-01,Null,,,,,,,,,,,2003-05-01,22.55,,,,,,,2003-05-01,25.39,,,2003-05-01,23.58,,,2002-09-01,23.05,,,1994-02-01,14.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1993-11-01,16.51,,,2003-04-01,24.5,,,2003-04-01,25.82,,,1997-09-01,21.06,,,,,,,,,,,2003-04-01,21.56,,,,,,,2003-04-01,26.5,,,2003-04-01,23.67,,,2002-08-01,23.63,,,1994-01-01,13.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1993-10-01,16.95,,,2003-03-01,24.85,,,2003-03-01,28.18,,,1997-08-01,Null,,,,,,,,,,,2003-03-01,25.15,,,,,,,2003-03-01,33.67,,,2003-03-01,26.8,,,2002-07-01,23.08,,,1993-12-01,13.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1993-09-01,17.01,,,2003-02-01,28.34,,,2003-02-01,30.51,,,1997-07-01,Null,,,,,,,,,,,2003-02-01,28.46,,,,,,,2003-02-01,33.98,,,2003-02-01,28.12,,,2002-06-01,21.21,,,1993-11-01,15.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1993-08-01,17.65,,,2003-01-01,30.84,,,2003-01-01,31.21,,,1997-06-01,Null,,,,,,,,,,,2003-01-01,28.13,,,,,,,2003-01-01,30.01,,,2003-01-01,26.12,,,2002-05-01,22.16,,,1993-10-01,16.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1993-07-01,17.67,,,2002-12-01,28.33,,,2002-12-01,28.5,,,1997-05-01,19.74,,,,,,,,,,,2002-12-01,23.75,,,,,,,2002-12-01,26.1,,,2002-12-01,23.07,,,2002-04-01,21.92,,,1993-09-01,16.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1993-06-01,18.98,,,2002-11-01,26.77,,,2002-11-01,26.32,,,1997-04-01,Null,,,,,,,,,,,2002-11-01,20.52,,,,,,,2002-11-01,24,,,2002-11-01,20.7,,,2002-03-01,18.36,,,1993-08-01,16.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1993-05-01,19.46,,,2002-10-01,24.69,,,2002-10-01,25.22,,,1997-03-01,Null,,,,,,,,,,,2002-10-01,23.21,,,,,,,2002-10-01,27.02,,,2002-10-01,22.47,,,2002-02-01,15.65,,,1993-07-01,17.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1993-04-01,19.6,,,2002-09-01,24.77,,,2002-09-01,27.35,,,1997-02-01,Null,,,,,,,,,,,2002-09-01,25.12,,,,,,,2002-09-01,27.31,,,2002-09-01,23.47,,,2002-01-01,13.06,,,1993-06-01,17.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1993-03-01,19.43,,,2002-08-01,26.57,,,2002-08-01,27.04,,,1997-01-01,Null,,,,,,,,,,,2002-08-01,23.51,,,,,,,2002-08-01,25.79,,,2002-08-01,24.18,,,2001-12-01,10.97,,,1993-05-01,18.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1993-02-01,19.28,,,2002-07-01,26.08,,,2002-07-01,26.02,,,1996-12-01,Null,,,,,,,,,,,2002-07-01,22.18,,,,,,,2002-07-01,24.58,,,2002-07-01,23.22,,,2001-11-01,11.88,,,1993-04-01,18.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1993-01-01,19.05,,,2002-06-01,24.54,,,2002-06-01,25,,,1996-11-01,Null,,,,,,,,,,,2002-06-01,22.11,,,,,,,2002-06-01,23.99,,,2002-06-01,21.6,,,2001-10-01,15.63,,,1993-03-01,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1992-12-01,19.52,,,2002-05-01,24.37,,,2002-05-01,24.78,,,1996-10-01,Null,,,,,,,,,,,2002-05-01,22.78,,,,,,,2002-05-01,24.9,,,2002-05-01,22.6,,,2001-09-01,19.95,,,1993-02-01,17.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1992-11-01,21.07,,,2002-04-01,23.84,,,2002-04-01,24.67,,,1996-09-01,23.82,,,,,,,,,,,2002-04-01,22.09,,,,,,,2002-04-01,23.42,,,2002-04-01,22.07,,,2001-08-01,21.23,,,1993-01-01,17.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1992-10-01,21.19,,,2002-03-01,24.13,,,2002-03-01,24.1,,,1996-08-01,21.37,,,,,,,,,,,2002-03-01,19.61,,,,,,,2002-03-01,20.19,,,2002-03-01,19.9,,,2001-07-01,19.33,,,1992-12-01,18.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1992-09-01,20.72,,,2002-02-01,21.96,,,2002-02-01,21.85,,,1996-07-01,20.31,,,,,,,,,,,2002-02-01,15.04,,,,,,,2002-02-01,18.2,,,2002-02-01,15.9,,,2001-06-01,18.85,,,1992-11-01,19.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1992-08-01,21.44,,,2002-01-01,19.07,,,2002-01-01,19.68,,,1996-06-01,19.95,,,,,,,,,,,2002-01-01,13.82,,,,,,,2002-01-01,17.64,,,2002-01-01,14.7,,,2001-05-01,18.57,,,1992-10-01,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1992-07-01,21.45,,,2001-12-01,16.01,,,2001-12-01,16.64,,,1996-05-01,22.1,,,,,,,,,,,2001-12-01,13.5,,,,,,,2001-12-01,15.08,,,2001-12-01,12.76,,,2001-04-01,17.26,,,1992-09-01,20.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1992-06-01,20.71,,,2001-11-01,16.07,,,2001-11-01,16.71,,,1996-04-01,Null,,,,,,,,,,,2001-11-01,13.46,,,,,,,2001-11-01,15.39,,,2001-11-01,11.55,,,2001-03-01,17.83,,,1992-08-01,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1992-05-01,19.94,,,2001-10-01,15.17,,,2001-10-01,17.11,,,1996-03-01,20.82,,,,,,,,,,,2001-10-01,16.04,,,,,,,2001-10-01,18.24,,,2001-10-01,14.95,,,2001-02-01,18.47,,,1992-07-01,20.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1992-04-01,18.84,,,2001-09-01,17.73,,,2001-09-01,20.11,,,1996-02-01,19.16,,,,,,,,,,,2001-09-01,20.02,,,,,,,2001-09-01,22.24,,,2001-09-01,20.32,,,2001-01-01,16.93,,,1992-06-01,20.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1992-03-01,18.93,,,2001-08-01,20.3,,,2001-08-01,22.64,,,1996-01-01,Null,,,,,,,,,,,2001-08-01,19.71,,,,,,,2001-08-01,24.03,,,2001-08-01,23.62,,,2000-12-01,18.63,,,1992-05-01,19.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1992-02-01,Null,,,2001-07-01,22.18,,,2001-07-01,22.05,,,1995-12-01,19.22,,,,,,,,,,,2001-07-01,18.78,,,,,,,2001-07-01,22.62,,,2001-07-01,20.43,,,2000-11-01,21.24,,,1992-04-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1992-01-01,Null,,,2001-06-01,22.13,,,2001-06-01,22.23,,,1995-11-01,Null,,,,,,,,,,,2001-06-01,19.14,,,,,,,2001-06-01,22.31,,,2001-06-01,18.98,,,2000-10-01,26.07,,,1992-03-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1991-12-01,20.41,,,2001-05-01,21.42,,,2001-05-01,24,,,1995-10-01,Null,,,,,,,,,,,2001-05-01,18.37,,,,,,,2001-05-01,23.78,,,2001-05-01,18.73,,,2000-09-01,27.38,,,1992-02-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1991-11-01,22.9,,,2001-04-01,21.54,,,2001-04-01,23.51,,,1995-09-01,17.81,,,,,,,,,,,2001-04-01,16.63,,,,,,,2001-04-01,22.25,,,2001-04-01,17.76,,,2000-08-01,25.53,,,1992-01-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1991-10-01,21.93,,,2001-03-01,21.41,,,2001-03-01,24.2,,,1995-08-01,17.44,,,,,,,,,,,2001-03-01,17.87,,,,,,,2001-03-01,21.57,,,2001-03-01,18.06,,,2000-07-01,25.78,,,1991-12-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1991-09-01,21.19,,,2001-02-01,21.52,,,2001-02-01,24.95,,,1995-07-01,Null,,,,,,,,,,,2001-02-01,19.44,,,,,,,2001-02-01,23.1,,,2001-02-01,18.51,,,2000-06-01,25.78,,,1991-11-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1991-08-01,20.71,,,2001-01-01,22.48,,,2001-01-01,25.83,,,1995-06-01,Null,,,,,,,,,,,2001-01-01,19.24,,,,,,,2001-01-01,22.06,,,2001-01-01,17.84,,,2000-05-01,23.03,,,1991-10-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1991-07-01,20.54,,,2000-12-01,23.37,,,2000-12-01,26.46,,,1995-05-01,Null,,,,,,,,,,,2000-12-01,19.51,,,,,,,2000-12-01,24.87,,,2000-12-01,19.37,,,2000-04-01,22.95,,,1991-09-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1991-06-01,Null,,,2000-11-01,24.59,,,2000-11-01,27.36,,,1995-04-01,20.1,,,,,,,,,,,2000-11-01,24.81,,,,,,,2000-11-01,30.82,,,2000-11-01,22,,,2000-03-01,25.25,,,1991-08-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1991-05-01,20.24,,,2000-10-01,26.94,,,2000-10-01,27.15,,,1995-03-01,18.37,,,,,,,,,,,2000-10-01,25.94,,,,,,,2000-10-01,30.68,,,2000-10-01,25.15,,,2000-02-01,23.85,,,1991-07-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1991-04-01,Null,,,2000-09-01,29.32,,,2000-09-01,30.49,,,1995-02-01,18.29,,,,,,,,,,,2000-09-01,26.87,,,,,,,2000-09-01,31.31,,,2000-09-01,26.98,,,2000-01-01,21.99,,,1991-06-01,18.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1991-03-01,Null,,,2000-08-01,27.89,,,2000-08-01,28.97,,,1995-01-01,17.85,,,,,,,,,,,2000-08-01,25.12,,,,,,,2000-08-01,28.12,,,2000-08-01,26.29,,,1999-12-01,21.02,,,1991-05-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1991-02-01,Null,,,2000-07-01,27.49,,,2000-07-01,29.36,,,1994-12-01,18.33,,,,,,,,,,,2000-07-01,23.82,,,,,,,2000-07-01,26.89,,,2000-07-01,26.91,,,1999-11-01,19.91,,,1991-04-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1991-01-01,Null,,,2000-06-01,25.58,,,2000-06-01,28.37,,,1994-11-01,Null,,,,,,,,,,,2000-06-01,25.79,,,,,,,2000-06-01,28.48,,,2000-06-01,25.64,,,1999-10-01,20.87,,,1991-03-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1990-12-01,Null,,,2000-05-01,26.34,,,2000-05-01,27.4,,,1994-10-01,17.6,,,,,,,,,,,2000-05-01,24,,,,,,,2000-05-01,25.92,,,2000-05-01,22.91,,,1999-09-01,20.23,,,1991-02-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1990-11-01,Null,,,2000-04-01,26.46,,,2000-04-01,25.89,,,1994-09-01,17.42,,,,,,,,,,,2000-04-01,21.04,,,,,,,2000-04-01,Null,,,2000-04-01,23.58,,,1999-08-01,18.04,,,1991-01-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1990-10-01,Null,,,2000-03-01,23.95,,,2000-03-01,26.26,,,1994-08-01,17.91,,,,,,,,,,,2000-03-01,24,,,,,,,2000-03-01,25.69,,,2000-03-01,25.75,,,1999-07-01,16.06,,,1990-12-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1990-09-01,29.11,,,2000-02-01,24.13,,,2000-02-01,27.37,,,1994-07-01,18.72,,,,,,,,,,,2000-02-01,24.01,,,,,,,2000-02-01,26.01,,,2000-02-01,24.11,,,1999-06-01,14.36,,,1990-11-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1990-08-01,25.68,,,2000-01-01,27.05,,,2000-01-01,26.99,,,1994-06-01,Null,,,,,,,,,,,2000-01-01,21.74,,,,,,,2000-01-01,24.09,,,2000-01-01,22.61,,,1999-05-01,14.46,,,1990-10-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1990-07-01,17.45,,,1999-12-01,24.12,,,1999-12-01,24.65,,,1994-05-01,Null,,,,,,,,,,,1999-12-01,20.5,,,,,,,1999-12-01,23.44,,,1999-12-01,21.73,,,1999-04-01,13.69,,,1990-09-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1990-06-01,17.69,,,1999-11-01,23.29,,,1999-11-01,23.44,,,1994-04-01,16.42,,,,,,,,,,,1999-11-01,19.95,,,,,,,1999-11-01,22.26,,,1999-11-01,20.07,,,1999-03-01,11.58,,,1990-08-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1990-05-01,18.3,,,1999-10-01,22.91,,,1999-10-01,22.83,,,1994-03-01,Null,,,,,,,,,,,1999-10-01,18.77,,,,,,,1999-10-01,20.84,,,1999-10-01,20.72,,,1999-02-01,10.06,,,1990-07-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1990-04-01,18.51,,,1999-09-01,21.16,,,1999-09-01,22.07,,,1994-02-01,14.87,,,,,,,,,,,1999-09-01,19.49,,,,,,,1999-09-01,21.08,,,1999-09-01,20.78,,,1999-01-01,9.53,,,1990-06-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1990-03-01,21.03,,,1999-08-01,20.42,,,1999-08-01,19.58,,,1994-01-01,Null,,,,,,,,,,,1999-08-01,17.62,,,,,,,1999-08-01,18.76,,,1999-08-01,18.21,,,1998-12-01,8.55,,,1990-05-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1990-02-01,Null,,,1999-07-01,19.08,,,1999-07-01,19.07,,,1993-12-01,Null,,,,,,,,,,,1999-07-01,15.72,,,,,,,1999-07-01,16.72,,,1999-07-01,16.69,,,1998-11-01,10.24,,,1990-04-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1990-01-01,21.67,,,1999-06-01,17.3,,,1999-06-01,17.64,,,1993-11-01,17.24,,,,,,,,,,,1999-06-01,13.49,,,,,,,1999-06-01,15.94,,,1999-06-01,14.79,,,1998-10-01,11.57,,,1990-03-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1989-12-01,Null,,,1999-05-01,16.1,,,1999-05-01,16.84,,,1993-10-01,17.71,,,,,,,,,,,1999-05-01,13.05,,,,,,,1999-05-01,16.12,,,1999-05-01,15.1,,,1998-09-01,11.29,,,1990-02-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1989-11-01,19.77,,,1999-04-01,14.97,,,1999-04-01,16.04,,,1993-09-01,Null,,,,,,,,,,,1999-04-01,13.01,,,,,,,1999-04-01,15.38,,,1999-04-01,13.94,,,1998-08-01,9.74,,,1990-01-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1989-10-01,18.87,,,1999-03-01,14.49,,,1999-03-01,14.52,,,1993-08-01,Null,,,,,,,,,,,1999-03-01,10.25,,,,,,,1999-03-01,12.22,,,1999-03-01,11.9,,,1998-07-01,10,,,1989-12-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1989-09-01,18.2,,,1999-02-01,12.52,,,1999-02-01,12.37,,,1993-07-01,18.26,,,,,,,,,,,1999-02-01,7.44,,,,,,,1999-02-01,9.86,,,1999-02-01,10.08,,,1998-06-01,9.02,,,1989-11-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1989-08-01,18.61,,,1999-01-01,9.99,,,1999-01-01,11.03,,,1993-06-01,18.91,,,,,,,,,,,1999-01-01,7.69,,,,,,,1999-01-01,9.24,,,1999-01-01,9.16,,,1998-05-01,9.42,,,1989-10-01,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1989-07-01,19.03,,,1998-12-01,8.83,,,1998-12-01,9.68,,,1993-05-01,19.65,,,,,,,,,,,1998-12-01,6.73,,,,,,,1998-12-01,Null,,,1998-12-01,9.01,,,1998-04-01,9.65,,,1989-09-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1989-06-01,Null,,,1998-11-01,9.37,,,1998-11-01,11.59,,,1993-04-01,20.26,,,,,,,,,,,1998-11-01,8.53,,,,,,,1998-11-01,10.38,,,1998-11-01,10.36,,,1998-03-01,10.15,,,1989-08-01,16.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1989-05-01,Null,,,1998-10-01,9.72,,,1998-10-01,12.63,,,1993-03-01,20.18,,,,,,,,,,,1998-10-01,10.02,,,,,,,1998-10-01,12.99,,,1998-10-01,11.15,,,1998-02-01,10.17,,,1989-07-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1989-04-01,20.23,,,1998-09-01,11.2,,,1998-09-01,12.84,,,1993-02-01,20.07,,,,,,,,,,,1998-09-01,9.93,,,,,,,1998-09-01,11.71,,,1998-09-01,11.11,,,1998-01-01,11.36,,,1989-06-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1989-03-01,17.94,,,1998-08-01,11.44,,,1998-08-01,11.46,,,1993-01-01,18.79,,,,,,,,,,,1998-08-01,8.87,,,,,,,1998-08-01,10.93,,,1998-08-01,10.39,,,1997-12-01,12.72,,,1989-05-01,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1989-02-01,18,,,1998-07-01,10.85,,,1998-07-01,12.09,,,1992-12-01,19.35,,,,,,,,,,,1998-07-01,9.53,,,,,,,1998-07-01,10.63,,,1998-07-01,10,,,1997-11-01,15.06,,,1989-04-01,18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1989-01-01,17.36,,,1998-06-01,10.57,,,1998-06-01,11.22,,,1992-11-01,20.74,,,,,,,,,,,1998-06-01,8.84,,,,,,,1998-06-01,10.74,,,1998-06-01,9.54,,,1997-10-01,16.26,,,1989-03-01,18.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1988-12-01,15.11,,,1998-05-01,10.68,,,1998-05-01,12.58,,,1992-10-01,21.54,,,,,,,,,,,1998-05-01,9.61,,,,,,,1998-05-01,10.54,,,1998-05-01,10.34,,,1997-09-01,15.39,,,1989-02-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1988-11-01,14.15,,,1998-04-01,11.05,,,1998-04-01,13.33,,,1992-09-01,21.54,,,,,,,,,,,1998-04-01,9.63,,,,,,,1998-04-01,12.14,,,1998-04-01,10.25,,,1997-08-01,15.61,,,1989-01-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1988-10-01,13.26,,,1998-03-01,12.1,,,1998-03-01,12.84,,,1992-08-01,21.1,,,,,,,,,,,1998-03-01,8.21,,,,,,,1998-03-01,11.94,,,1998-03-01,10.51,,,1997-07-01,15.14,,,1988-12-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1988-09-01,14.78,,,1998-02-01,12.56,,,1998-02-01,14.04,,,1992-07-01,21.58,,,,,,,,,,,1998-02-01,9.66,,,,,,,1998-02-01,13.97,,,1998-02-01,10.79,,,1997-06-01,14.78,,,1988-11-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1988-08-01,Null,,,1998-01-01,12.69,,,1998-01-01,14.64,,,1992-06-01,22.22,,,,,,,,,,,1998-01-01,10.37,,,,,,,1998-01-01,14.31,,,1998-01-01,11.86,,,1997-05-01,15.66,,,1988-10-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1988-07-01,Null,,,1997-12-01,14.18,,,1997-12-01,15.73,,,1992-05-01,21.43,,,,,,,,,,,1997-12-01,12.17,,,,,,,1997-12-01,15.77,,,1997-12-01,13.77,,,1997-04-01,15.43,,,1988-09-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1988-06-01,Null,,,1997-11-01,14.9,,,1997-11-01,16.68,,,1992-04-01,20.43,,,,,,,,,,,1997-11-01,15.18,,,,,,,1997-11-01,18.25,,,1997-11-01,15.48,,,1997-03-01,16.23,,,1988-08-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1988-05-01,17.15,,,1997-10-01,16.84,,,1997-10-01,18.13,,,1992-03-01,19.22,,,,,,,,,,,1997-10-01,16.56,,,,,,,1997-10-01,18.52,,,1997-10-01,16.66,,,1997-02-01,17.84,,,1988-07-01,14.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1988-04-01,16.04,,,1997-09-01,17.8,,,1997-09-01,18.3,,,1992-02-01,19.19,,,,,,,,,,,1997-09-01,15.36,,,,,,,1997-09-01,16.05,,,1997-09-01,16.01,,,1997-01-01,19.55,,,1988-06-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
